Chr01	000001	29425
Chr01	10000001	42268
Chr01	1000001	31971
Chr01	100001	70813
Chr01	10100001	52973
Chr01	10200001	37212
Chr01	10300001	42161
Chr01	10400001	50578
Chr01	10500001	48484
Chr01	10600001	43553
Chr01	10700001	48714
Chr01	10800001	58094
Chr01	10900001	43261
Chr01	11000001	35621
Chr01	1100001	31896
Chr01	11100001	42627
Chr01	11200001	36849
Chr01	11300001	33311
Chr01	11400001	23006
Chr01	11500001	8056
Chr01	11600001	31583
Chr01	11700001	34100
Chr01	11800001	40407
Chr01	11900001	39995
Chr01	12000001	54607
Chr01	1200001	31720
Chr01	12100001	18628
Chr01	12200001	52222
Chr01	12300001	52757
Chr01	12400001	51592
Chr01	12500001	36561
Chr01	12600001	32363
Chr01	12700001	32457
Chr01	12800001	25662
Chr01	12900001	49782
Chr01	13000001	34164
Chr01	1300001	36135
Chr01	13100001	29246
Chr01	13200001	36781
Chr01	13300001	36414
Chr01	13400001	33018
Chr01	13500001	36364
Chr01	13600001	39129
Chr01	13700001	24716
Chr01	13800001	37152
Chr01	13900001	47114
Chr01	14000001	28576
Chr01	1400001	22292
Chr01	14100001	28915
Chr01	14200001	12305
Chr01	14300001	25753
Chr01	14400001	24158
Chr01	14500001	38581
Chr01	14600001	40962
Chr01	14700001	47663
Chr01	14800001	34695
Chr01	14900001	13283
Chr01	15000001	9077
Chr01	1500001	27652
Chr01	15100001	31393
Chr01	15200001	14909
Chr01	15300001	32201
Chr01	15400001	29483
Chr01	15500001	26641
Chr01	15600001	18043
Chr01	15700001	23449
Chr01	15800001	10968
Chr01	15900001	39831
Chr01	16000001	19599
Chr01	1600001	21205
Chr01	16100001	27627
Chr01	16200001	37519
Chr01	16300001	9819
Chr01	16400001	36810
Chr01	16500001	15718
Chr01	16600001	16086
Chr01	16700001	6607
Chr01	16800001	23214
Chr01	16900001	13601
Chr01	17000001	14601
Chr01	1700001	42469
Chr01	17100001	21557
Chr01	17200001	23126
Chr01	17300001	10697
Chr01	17400001	3723
Chr01	17500001	23640
Chr01	17600001	16511
Chr01	17700001	25594
Chr01	17800001	2231
Chr01	17900001	1614
Chr01	18000001	0
Chr01	1800001	49370
Chr01	18100001	2196
Chr01	18200001	15620
Chr01	18300001	11414
Chr01	18400001	0
Chr01	18500001	0
Chr01	18600001	11673
Chr01	18700001	4625
Chr01	18800001	1129
Chr01	18900001	19404
Chr01	19000001	26238
Chr01	1900001	56599
Chr01	19100001	15302
Chr01	19200001	34143
Chr01	19300001	15551
Chr01	19400001	17512
Chr01	19500001	22016
Chr01	19600001	19650
Chr01	19700001	33390
Chr01	19800001	9203
Chr01	19900001	13272
Chr01	20000001	2463
Chr01	2000001	36102
Chr01	200001	56430
Chr01	20100001	11735
Chr01	20200001	27101
Chr01	20300001	25437
Chr01	20400001	41452
Chr01	20500001	30504
Chr01	20600001	19066
Chr01	20700001	36450
Chr01	20800001	20717
Chr01	20900001	33262
Chr01	21000001	45696
Chr01	2100001	43653
Chr01	21100001	44118
Chr01	21200001	14863
Chr01	21300001	8791
Chr01	21400001	33706
Chr01	21500001	17270
Chr01	21600001	38209
Chr01	21700001	37959
Chr01	21800001	38139
Chr01	21900001	7808
Chr01	22000001	8113
Chr01	2200001	63448
Chr01	22100001	7815
Chr01	22200001	4342
Chr01	22300001	19504
Chr01	22400001	22167
Chr01	22500001	42874
Chr01	22600001	21499
Chr01	22700001	3569
Chr01	22800001	4941
Chr01	22900001	2898
Chr01	23000001	35593
Chr01	2300001	46971
Chr01	23100001	6541
Chr01	23200001	11095
Chr01	23300001	12395
Chr01	23400001	15342
Chr01	23500001	36961
Chr01	23600001	12016
Chr01	23700001	19545
Chr01	23800001	19291
Chr01	23900001	12362
Chr01	24000001	21592
Chr01	2400001	62949
Chr01	24100001	21778
Chr01	24200001	33099
Chr01	24300001	23227
Chr01	24400001	25683
Chr01	24500001	40291
Chr01	24600001	40405
Chr01	24700001	29986
Chr01	24800001	41038
Chr01	24900001	24930
Chr01	25000001	30099
Chr01	2500001	59634
Chr01	25100001	27418
Chr01	25200001	24608
Chr01	25300001	26728
Chr01	25400001	23906
Chr01	25500001	32153
Chr01	25600001	42389
Chr01	25700001	55236
Chr01	25800001	40038
Chr01	25900001	33529
Chr01	26000001	25249
Chr01	2600001	48032
Chr01	26100001	29070
Chr01	26200001	28526
Chr01	26300001	54216
Chr01	26400001	47601
Chr01	26500001	44928
Chr01	26600001	41012
Chr01	26700001	27313
Chr01	26800001	21312
Chr01	26900001	12851
Chr01	27000001	40150
Chr01	2700001	10587
Chr01	27100001	58174
Chr01	27200001	36010
Chr01	27300001	59760
Chr01	27400001	23336
Chr01	27500001	26564
Chr01	27600001	26141
Chr01	27700001	34377
