Chr05	24800001	3323
Chr05	17800001	3036
Chr05	15800001	2492
Chr05	12300001	2012
Chr05	6600001	2781
Chr05	17600001	1497
Chr05	4500001	3221
Chr05	7800001	3102
Chr05	10700001	211
Chr05	17300001	3533
Chr05	7400001	3329
Chr05	2600001	2710
Chr05	16500001	3577
Chr05	9100001	2840
Chr05	1000001	1621
Chr05	1	3186
Chr05	1500001	2712
Chr05	22400001	3055
Chr05	15900001	2632
Chr05	19900001	3175
Chr05	3600001	2752
Chr05	11100001	2408
Chr05	13200001	1861
Chr05	18200001	853
Chr05	10100001	2831
Chr05	4000001	3047
Chr05	600001	1005
Chr05	12600001	1642
Chr05	12800001	3309
Chr05	18700001	3472
Chr05	21600001	2790
Chr05	200001	2851
Chr05	23100001	3314
Chr05	6200001	2604
Chr05	19700001	3219
Chr05	20300001	2795
Chr05	21300001	3346
Chr05	8100001	2787
Chr05	18300001	941
Chr05	24500001	2985
Chr05	8500001	3590
Chr05	8900001	3201
Chr05	3900001	2879
Chr05	8600001	2431
Chr05	11700001	2713
Chr05	24000001	2843
Chr05	15500001	1861
Chr05	3000001	1041
Chr05	21700001	3525
Chr05	13300001	2020
Chr05	2000001	1843
Chr05	14000001	162
Chr05	20700001	3085
Chr05	18900001	3771
Chr05	1900001	3157
Chr05	4300001	2192
Chr05	16800001	2043
Chr05	17000001	2899
Chr05	24400001	3308
Chr05	23700001	3053
Chr05	5300001	3331
Chr05	17900001	1941
Chr05	6900001	3552
Chr05	25200001	3204
Chr05	6700001	3662
Chr05	18400001	3225
Chr05	16600001	3111
Chr05	11200001	2826
Chr05	7500001	2827
Chr05	12400001	1813
Chr05	22600001	2936
Chr05	700001	1847
Chr05	25500001	2795
Chr05	9600001	2796
Chr05	25700001	3060
Chr05	11900001	2203
Chr05	10300001	2008
Chr05	5400001	2707
Chr05	9500001	3064
Chr05	23900001	2947
Chr05	2800001	2353
Chr05	1700001	2974
Chr05	16200001	615
Chr05	7900001	1189
Chr05	13600001	584
Chr05	18500001	2990
Chr05	20500001	2698
Chr05	5000001	2919
Chr05	13700001	105
Chr05	1100001	1727
Chr05	5800001	2685
Chr05	15600001	2280
Chr05	4200001	2485
Chr05	7000001	2486
Chr05	6100001	3068
Chr05	300001	2624
Chr05	14100001	149
Chr05	15100001	246
Chr05	13900001	96
Chr05	17200001	2979
Chr05	22800001	2564
Chr05	8800001	2666
Chr05	20800001	3004
Chr05	11600001	3493
Chr05	15400001	1623
Chr05	4800001	3036
Chr05	14800001	220
Chr05	12000001	3201
Chr05	17700001	1679
Chr05	16000001	3649
Chr05	23500001	3137
Chr05	13100001	1808
Chr05	9400001	3725
Chr05	3700001	3008
Chr05	5600001	2787
